scenario,region,service,year,price,group,shares,gdppc_gm,gdppc,afford,afford_unit,satiation.impedance,satiation.gap
R_01b_BAU_climate,VT,resid heating modern,2015,10.8175,d9,0.1384585,29.2484,40.49689591,1692.426081,GJ,267.541649,0.012466138
R_01b_BAU_climate,VT,resid heating modern,2015,10.8175,d10,0.248768,29.2484,72.76065971,3040.77721,GJ,267.541649,0.000378972
R_01b_BAU_climate,WA,resid heating modern,2015,8.01754,d1,0.03434359,39.2723,13.4875177,760.5114719,GJ,438.5751395,0.300606774
R_01b_BAU_climate,WA,resid heating modern,2015,8.01754,d2,0.05104315,39.2723,20.045819,1130.30994,GJ,438.5751395,0.167562111
R_01b_BAU_climate,WA,resid heating modern,2015,8.01754,d3,0.06080947,39.2723,23.88127749,1346.577324,GJ,438.5751395,0.119051213
R_01b_BAU_climate,WA,resid heating modern,2015,8.01754,d4,0.06928359,39.2723,27.20925932,1534.229969,GJ,438.5751395,0.088497798
R_01b_BAU_climate,WA,resid heating modern,2015,8.01754,d5,0.07763941,39.2723,30.49078201,1719.262953,GJ,438.5751395,0.066058574
R_01b_BAU_climate,WA,resid heating modern,2015,8.01754,d6,0.08687613,39.2723,34.1182544,1923.802768,GJ,438.5751395,0.047811986
R_01b_BAU_climate,WA,resid heating modern,2015,8.01754,d7,0.09823305,39.2723,38.5783781,2175.292724,GJ,438.5751395,0.032130587
R_01b_BAU_climate,WA,resid heating modern,2015,8.01754,d8,0.113868,39.2723,44.71858256,2521.51625,GJ,438.5751395,0.018589903
R_01b_BAU_climate,WA,resid heating modern,2015,8.01754,d9,0.1413884,39.2723,55.52647661,3130.933609,GJ,438.5751395,0.007095519
R_01b_BAU_climate,WA,resid heating modern,2015,8.01754,d10,0.267634,39.2723,105.1060274,5926.541962,GJ,438.5751395,8.55321587814186e-05
R_01b_BAU_climate,WI,resid heating modern,2015,7.20555,d1,0.03810271,31.4283,11.97503401,751.319216,GJ,384.1347992,0.257764614
R_01b_BAU_climate,WI,resid heating modern,2015,7.20555,d2,0.05565398,31.4283,17.4910998,1097.399755,GJ,384.1347992,0.13804313
R_01b_BAU_climate,WI,resid heating modern,2015,7.20555,d3,0.06545284,31.4283,20.57071491,1290.616243,GJ,384.1347992,0.09740905
R_01b_BAU_climate,WI,resid heating modern,2015,7.20555,d4,0.07366272,31.4283,23.15094063,1452.500807,GJ,384.1347992,0.072733972
R_01b_BAU_climate,WI,resid heating modern,2015,7.20555,d5,0.08151946,31.4283,25.62018045,1607.422065,GJ,384.1347992,0.054996132
R_01b_BAU_climate,WI,resid heating modern,2015,7.20555,d6,0.09000664,31.4283,28.28755684,1774.774503,GJ,384.1347992,0.04066167
R_01b_BAU_climate,WI,resid heating modern,2015,7.20555,d7,0.1002136,31.4283,31.49543085,1976.038014,GJ,384.1347992,0.028278972
R_01b_BAU_climate,WI,resid heating modern,2015,7.20555,d8,0.1139827,31.4283,35.8228249,2247.540734,GJ,384.1347992,0.01732601
R_01b_BAU_climate,WI,resid heating modern,2015,7.20555,d9,0.1380751,31.4283,43.39465665,2722.600988,GJ,384.1347992,0.007352147
R_01b_BAU_climate,WI,resid heating modern,2015,7.20555,d10,0.2444193,31.4283,76.81683086,4819.523778,GJ,384.1347992,0.000167165
R_01b_BAU_climate,WV,resid heating modern,2015,8.32935,d1,0.03892873,23.9432,9.320783681,505.8901165,GJ,257.5114245,0.256221838
R_01b_BAU_climate,WV,resid heating modern,2015,8.32935,d2,0.05677152,23.9432,13.59291858,737.7623381,GJ,257.5114245,0.137264518
R_01b_BAU_climate,WV,resid heating modern,2015,8.32935,d3,0.0666611,23.9432,15.9608005,866.2802933,GJ,257.5114245,0.097122808
R_01b_BAU_climate,WV,resid heating modern,2015,8.32935,d4,0.07488807,23.9432,17.93060038,973.1921502,GJ,257.5114245,0.072835252
R_01b_BAU_climate,WV,resid heating modern,2015,8.32935,d5,0.08270814,23.9432,19.80297538,1074.816224,GJ,257.5114245,0.055404294
R_01b_BAU_climate,WV,resid heating modern,2015,8.32935,d6,0.09109806,23.9432,21.8117907,1183.845663,GJ,257.5114245,0.041313156
R_01b_BAU_climate,WV,resid heating modern,2015,8.32935,d7,0.1011009,23.9432,24.20679069,1313.835465,GJ,257.5114245,0.029115934
R_01b_BAU_climate,WV,resid heating modern,2015,8.32935,d8,0.1144666,23.9432,27.40696697,1487.526606,GJ,257.5114245,0.018242584
R_01b_BAU_climate,WV,resid heating modern,2015,8.32935,d9,0.1376123,23.9432,32.94878821,1788.311678,GJ,257.5114245,0.008118385
R_01b_BAU_climate,WV,resid heating modern,2015,8.32935,d10,0.2367647,23.9432,56.68904565,3076.825821,GJ,257.5114245,0.000253047
R_01b_BAU_climate,WY,resid heating modern,2015,6.60125,d1,0.03712109,42.8491,15.90605298,1089.309074,GJ,567.4967178,0.264346392
R_01b_BAU_climate,WY,resid heating modern,2015,6.60125,d2,0.05439331,42.8491,23.3070438,1596.158037,GJ,567.4967178,0.142335798
R_01b_BAU_climate,WY,resid heating modern,2015,6.60125,d3,0.06413833,42.8491,27.48269716,1882.123205,GJ,567.4967178,0.100374462
R_01b_BAU_climate,WY,resid heating modern,2015,6.60125,d4,0.07237645,42.8491,31.01265744,2123.86877,GJ,567.4967178,0.074711717
R_01b_BAU_climate,WY,resid heating modern,2015,6.60125,d5,0.08032391,42.8491,34.41807252,2357.08499,GJ,567.4967178,0.056192533
R_01b_BAU_climate,WY,resid heating modern,2015,6.60125,d6,0.08897022,42.8491,38.12293854,2610.808788,GJ,567.4967178,0.041218313
R_01b_BAU_climate,WY,resid heating modern,2015,6.60125,d7,0.09945117,42.8491,42.61393128,2918.369636,GJ,567.4967178,0.028310258
R_01b_BAU_climate,WY,resid heating modern,2015,6.60125,d8,0.1137039,42.8491,48.72109781,3336.612423,GJ,567.4967178,0.016985797
R_01b_BAU_climate,WY,resid heating modern,2015,6.60125,d9,0.1387965,42.8491,59.47305108,4072.948475,GJ,567.4967178,0.006910265
R_01b_BAU_climate,WY,resid heating modern,2015,6.60125,d10,0.2518668,42.8491,107.922657,7390.968065,GJ,567.4967178,0.000120072
R_02a_NZ,AK,resid heating modern,2015,8.95966,d1,0.03577552,46.0757,16.48382127,831.7278519,GJ,477.1437705,0.298719046
R_02a_NZ,AK,resid heating modern,2015,8.95966,d2,0.05273922,46.0757,24.29996479,1226.108751,GJ,477.1437705,0.168441078
R_02a_NZ,AK,resid heating modern,2015,8.95966,d3,0.06246965,46.0757,28.78332853,1452.326837,GJ,477.1437705,0.121262642
R_02a_NZ,AK,resid heating modern,2015,8.95966,d4,0.07079971,46.0757,32.62146198,1645.988394,GJ,477.1437705,0.09152631
R_02a_NZ,AK,resid heating modern,2015,8.95966,d5,0.07892325,46.0757,36.3644399,1834.848667,GJ,477.1437705,0.069565516
R_02a_NZ,AK,resid heating modern,2015,8.95966,d6,0.08783549,46.0757,40.47081687,2042.045047,GJ,477.1437705,0.051484182
R_02a_NZ,AK,resid heating modern,2015,8.95966,d7,0.09872635,46.0757,45.48885685,2295.241411,GJ,477.1437705,0.035639552
R_02a_NZ,AK,resid heating modern,2015,8.95966,d8,0.1136468,46.0757,52.36355863,2642.119774,GJ,477.1437705,0.021532115
R_02a_NZ,AK,resid heating modern,2015,8.95966,d9,0.1399731,46.0757,64.49358564,3254.167257,GJ,477.1437705,0.008850054
R_02a_NZ,AK,resid heating modern,2015,8.95966,d10,0.2602661,46.0757,119.9194274,6050.801337,GJ,477.1437705,0.000152247
R_02a_NZ,AL,resid heating modern,2015,8.42241,d1,0.03593997,24.6777,8.869157977,476.0591195,GJ,259.7219908,0.280688812
R_02a_NZ,AL,resid heating modern,2015,8.42241,d2,0.05302481,24.6777,13.08530354,702.3640911,GJ,259.7219908,0.153435907
R_02a_NZ,AL,resid heating modern,2015,8.42241,d3,0.06282384,24.6777,15.50347876,832.1615726,GJ,259.7219908,0.108513962
R_02a_NZ,AL,resid heating modern,2015,8.42241,d4,0.07120275,24.6777,17.57120104,943.1482128,GJ,259.7219908,0.080695049
R_02a_NZ,AL,resid heating modern,2015,8.42241,d5,0.07936313,24.6777,19.58499513,1051.240215,GJ,259.7219908,0.060473232
R_02a_NZ,AL,resid heating modern,2015,8.42241,d6,0.0882968,24.6777,21.78961941,1169.57518,GJ,259.7219908,0.044096832
R_02a_NZ,AL,resid heating modern,2015,8.42241,d7,0.09917636,24.6777,24.47444459,1313.68531,GJ,259.7219908,0.03001767
R_02a_NZ,AL,resid heating modern,2015,8.42241,d8,0.1140205,24.6777,28.13763693,1510.310076,GJ,259.7219908,0.0177615
R_02a_NZ,AL,resid heating modern,2015,8.42241,d9,0.1400413,24.6777,34.55897189,1854.980346,GJ,259.7219908,0.007079304
R_02a_NZ,AL,resid heating modern,2015,8.42241,d10,0.2571981,24.6777,63.47057552,3406.833702,GJ,259.7219908,0.000112543
R_02a_NZ,AR,resid heating modern,2015,7.89454,d1,0.03737972,24.1201,9.016025844,516.3012728,GJ,268.6964525,0.263979194
R_02a_NZ,AR,resid heating modern,2015,7.89454,d2,0.0547715,24.1201,13.21094057,756.5223914,GJ,268.6964525,0.142050122
R_02a_NZ,AR,resid heating modern,2015,7.89454,d3,0.06456757,24.1201,15.57376245,891.8290072,GJ,268.6964525,0.10019658
R_02a_NZ,AR,resid heating modern,2015,7.89454,d4,0.07283139,24.1201,17.5670041,1005.97167,GJ,268.6964525,0.074640561
R_02a_NZ,AR,resid heating modern,2015,7.89454,d5,0.08078715,24.1201,19.48594137,1115.859305,GJ,268.6964525,0.056216519
R_02a_NZ,AR,resid heating modern,2015,7.89454,d6,0.08942128,24.1201,21.56850216,1235.116814,GJ,268.6964525,0.041329068
R_02a_NZ,AR,resid heating modern,2015,7.89454,d7,0.09985146,24.1201,24.084272,1379.181971,GJ,268.6964525,0.028500626
R_02a_NZ,AR,resid heating modern,2015,7.89454,d8,0.1139797,24.1201,27.49201762,1574.325976,GJ,268.6964525,0.017227719
R_02a_NZ,AR,resid heating modern,2015,7.89454,d9,0.1387234,24.1201,33.4602228,1916.094288,GJ,268.6964525,0.007133995
R_02a_NZ,AR,resid heating modern,2015,7.89454,d10,0.2487783,24.1201,60.00557474,3436.209606,GJ,268.6964525,0.00014135
R_02a_NZ,AZ,resid heating modern,2015,6.85072,d1,0.03584386,25.9484,9.300908168,613.7676811,GJ,330.150687,0.275657131
R_02a_NZ,AZ,resid heating modern,2015,6.85072,d2,0.05282536,25.9484,13.70733571,904.5481907,GJ,330.150687,0.14970517
R_02a_NZ,AZ,resid heating modern,2015,6.85072,d3,0.06255824,25.9484,16.23286235,1071.207897,GJ,330.150687,0.105506006
R_02a_NZ,AZ,resid heating modern,2015,6.85072,d4,0.07088517,25.9484,18.39356745,1213.793001,GJ,330.150687,0.078211153
R_02a_NZ,AZ,resid heating modern,2015,6.85072,d5,0.07900126,25.9484,20.49956295,1352.767814,GJ,330.150687,0.058418721
R_02a_NZ,AZ,resid heating modern,2015,6.85072,d6,0.08790136,25.9484,22.8089965,1505.167521,GJ,330.150687,0.042422342
R_02a_NZ,AZ,resid heating modern,2015,6.85072,d7,0.09877239,25.9484,25.62985485,1691.316191,GJ,330.150687,0.028698888
R_02a_NZ,AZ,resid heating modern,2015,6.85072,d8,0.113659,25.9484,29.49269196,1946.225124,GJ,330.150687,0.016805065
R_02a_NZ,AZ,resid heating modern,2015,6.85072,d9,0.1399188,25.9484,36.3066899,2395.881398,GJ,330.150687,0.006538009
R_02a_NZ,AZ,resid heating modern,2015,6.85072,d10,0.2597874,25.9484,67.4106737,4448.435801,GJ,330.150687,8.78891187996426e-05
R_02a_NZ,CA,resid heating modern,2015,7.27162,d1,0.03263457,39.5258,12.89907487,801.9407187,GJ,476.1418738,0.311165192
R_02a_NZ,CA,resid heating modern,2015,7.27162,d2,0.04877822,39.5258,19.27998168,1198.644284,GJ,476.1418738,0.174656236
R_02a_NZ,CA,resid heating modern,2015,7.27162,d3,0.05839467,39.5258,23.08096047,1434.952678,GJ,476.1418738,0.123817898
R_02a_NZ,CA,resid heating modern,2015,7.27162,d4,0.06686748,39.5258,26.42990641,1643.158006,GJ,476.1418738,0.091442963
R_02a_NZ,CA,resid heating modern,2015,7.27162,d5,0.07533221,39.5258,29.77565866,1851.164781,GJ,476.1418738,0.067552695
R_02a_NZ,CA,resid heating modern,2015,7.27162,d6,0.08480068,39.5258,33.51814718,2083.836811,GJ,476.1418738,0.048143873
R_02a_NZ,CA,resid heating modern,2015,7.27162,d7,0.09660197,39.5258,38.18270146,2373.834043,GJ,476.1418738,0.031564346
R_02a_NZ,CA,resid heating modern,2015,7.27162,d8,0.1130746,39.5258,44.69364025,2778.621749,GJ,476.1418738,0.017509706
R_02a_NZ,CA,resid heating modern,2015,7.27162,d9,0.1424662,39.5258,56.31090528,3500.87183,GJ,476.1418738,0.006118606
R_02a_NZ,CA,resid heating modern,2015,7.27162,d10,0.2823152,39.5258,111.5873413,6937.430289,GJ,476.1418738,4.1111721139403e-05
R_02a_NZ,CO,resid heating modern,2015,6.0306,d1,0.03464884,35.8407,12.4183868,930.9353819,GJ,510.3785886,0.282434949
R_02a_NZ,CO,resid heating modern,2015,6.0306,d2,0.05147315,35.8407,18.44833727,1382.966257,GJ,510.3785886,0.152863189
R_02a_NZ,CO,resid heating modern,2015,6.0306,d3,0.0612866,35.8407,21.96554645,1646.631298,GJ,510.3785886,0.106853507
R_02a_NZ,CO,resid heating modern,2015,6.0306,d4,0.06977928,35.8407,25.00938241,1874.810258,GJ,510.3785886,0.078379942
R_02a_NZ,CO,resid heating modern,2015,6.0306,d5,0.07813345,35.8407,28.00357541,2099.267771,GJ,510.3785886,0.057785126
R_02a_NZ,CO,resid heating modern,2015,6.0306,d6,0.08734523,35.8407,31.30514185,2346.76731,GJ,510.3785886,0.041289214
R_02a_NZ,CO,resid heating modern,2015,6.0306,d7,0.09863461,35.8407,35.35133467,2650.087227,GJ,510.3785886,0.02734849
R_02a_NZ,CO,resid heating modern,2015,6.0306,d8,0.1141216,35.8407,40.90198029,3066.187361,GJ,510.3785886,0.015542125
R_02a_NZ,CO,resid heating modern,2015,6.0306,d9,0.1412606,35.8407,50.62878786,3795.350454,GJ,510.3785886,0.005773479
R_02a_NZ,CO,resid heating modern,2015,6.0306,d10,0.2643891,35.8407,94.75890416,7103.532695,GJ,510.3785886,6.45974346728662e-05
R_02a_NZ,CT,resid heating modern,2015,9.41398,d1,0.03128031,42.7896,13.38471953,642.7630179,GJ,437.3305644,0.361046906
R_02a_NZ,CT,resid heating modern,2015,9.41398,d2,0.04718815,42.7896,20.19162063,969.6450484,GJ,437.3305644,0.215059801
R_02a_NZ,CT,resid heating modern,2015,9.41398,d3,0.05684975,42.7896,24.32578063,1168.176302,GJ,437.3305644,0.157001283
R_02a_NZ,CT,resid heating modern,2015,9.41398,d4,0.06546889,42.7896,28.01387616,1345.286582,GJ,437.3305644,0.118574683
R_02a_NZ,CT,resid heating modern,2015,9.41398,d5,0.0741631,42.7896,31.73409384,1523.939436,GJ,437.3305644,0.089334443
R_02a_NZ,CT,resid heating modern,2015,9.41398,d6,0.0839475,42.7896,35.92079946,1724.994044,GJ,437.3305644,0.064957003
R_02a_NZ,CT,resid heating modern,2015,9.41398,d7,0.09619608,42.7896,41.16191785,1976.683821,GJ,437.3305644,0.043589217
R_02a_NZ,CT,resid heating modern,2015,9.41398,d8,0.1133454,42.7896,48.50004328,2329.076386,GJ,437.3305644,0.024935316
R_02a_NZ,CT,resid heating modern,2015,9.41398,d9,0.1438403,42.7896,61.54868901,2955.700417,GJ,437.3305644,0.009236077
R_02a_NZ,CT,resid heating modern,2015,9.41398,d10,0.2889408,42.7896,123.6366126,5937.296037,GJ,437.3305644,8.18748459389916e-05
R_02a_NZ,DC,resid heating modern,2015,7.02067,d1,0.02700407,110.041,29.71554867,1913.463009,GJ,1358.301207,0.376646299
R_02a_NZ,DC,resid heating modern,2015,7.02067,d2,0.04165932,110.041,45.84233232,2951.90939,GJ,1358.301207,0.22171277
R_02a_NZ,DC,resid heating modern,2015,7.02067,d3,0.05105673,110.041,56.18333626,3617.794067,GJ,1358.301207,0.157839515
R_02a_NZ,DC,resid heating modern,2015,7.02067,d4,0.05977218,110.041,65.77390459,4235.356204,GJ,1358.301207,0.115172853
R_02a_NZ,DC,resid heating modern,2015,7.02067,d5,0.06883568,110.041,75.74747063,4877.58058,GJ,1358.301207,0.08298867
R_02a_NZ,DC,resid heating modern,2015,7.02067,d6,0.07928939,110.041,87.25083765,5618.312899,GJ,1358.301207,0.056866424
R_02a_NZ,DC,resid heating modern,2015,7.02067,d7,0.09271418,110.041,102.0236108,6569.570952,GJ,1358.301207,0.034997402
R_02a_NZ,DC,resid heating modern,2015,7.02067,d8,0.1119681,110.041,123.2108169,7933.87136,GJ,1358.301207,0.017445212
R_02a_NZ,DC,resid heating modern,2015,7.02067,d9,0.1468885,110.041,161.6375743,10408.27221,GJ,1358.301207,0.004935073
R_02a_NZ,DC,resid heating modern,2015,7.02067,d10,0.3222903,110.041,354.651469,22836.94892,GJ,1358.301207,8.68600745229027e-06
R_02a_NZ,DE,resid heating modern,2015,8.58298,d1,0.03622155,44.2627,16.03263601,844.4651077,GJ,463.2883714,0.282678988
R_02a_NZ,DE,resid heating modern,2015,8.58298,d2,0.05346081,44.2627,23.66319795,1246.37926,GJ,463.2883714,0.154932504
R_02a_NZ,DE,resid heating modern,2015,8.58298,d3,0.06333483,44.2627,28.0337058,1476.581042,GJ,463.2883714,0.109790502
R_02a_NZ,DE,resid heating modern,2015,8.58298,d4,0.07175918,44.2627,31.76255057,1672.985382,GJ,463.2883714,0.081836585
R_02a_NZ,DE,resid heating modern,2015,8.58298,d5,0.07994556,44.2627,35.38606339,1863.841717,GJ,463.2883714,0.061508501
R_02a_NZ,DE,resid heating modern,2015,8.58298,d6,0.08888164,44.2627,39.34141367,2072.176472,GJ,463.2883714,0.045036629
R_02a_NZ,DE,resid heating modern,2015,8.58298,d7,0.09971719,44.2627,44.13752066,2324.795256,GJ,463.2883714,0.030861871
R_02a_NZ,DE,resid heating modern,2015,8.58298,d8,0.1144272,44.2627,50.64856825,2667.74276,GJ,463.2883714,0.018475062
R_02a_NZ,DE,resid heating modern,2015,8.58298,d9,0.1400234,44.2627,61.97813747,3264.489663,GJ,463.2883714,0.007565521
R_02a_NZ,DE,resid heating modern,2015,8.58298,d10,0.2532422,44.2627,112.0918353,5904.059923,GJ,463.2883714,0.000145791
R_02a_NZ,FL,resid heating modern,2015,8.91901,d1,0.03383705,26.2293,8.875221356,449.8600426,GJ,259.1471504,0.300216443
R_02a_NZ,FL,resid heating modern,2015,8.91901,d2,0.05054328,26.2293,13.25714854,671.9676241,GJ,259.1471504,0.165741135
R_02a_NZ,FL,resid heating modern,2015,8.91901,d3,0.06040244,26.2293,15.84313719,803.0441257,GJ,259.1471504,0.116726506
R_02a_NZ,FL,resid heating modern,2015,8.91901,d4,0.0689996,26.2293,18.09811208,917.3424692,GJ,259.1471504,0.085980204
R_02a_NZ,FL,resid heating modern,2015,8.91901,d5,0.07750761,26.2293,20.32970355,1030.455573,GJ,259.1471504,0.063533716
R_02a_NZ,FL,resid heating modern,2015,8.91901,d6,0.08692381,26.2293,22.7995069,1155.642967,GJ,259.1471504,0.045455278
R_02a_NZ,FL,resid heating modern,2015,8.91901,d7,0.09849215,26.2293,25.8338015,1309.442838,GJ,259.1471504,0.030125039
R_02a_NZ,FL,resid heating modern,2015,8.91901,d8,0.1143862,26.2293,30.00269956,1520.752572,GJ,259.1471504,0.017118529
R_02a_NZ,FL,resid heating modern,2015,8.91901,d9,0.1421434,26.2293,37.28321882,1889.781644,GJ,259.1471504,0.006379632
R_02a_NZ,FL,resid heating modern,2015,8.91901,d10,0.2677911,26.2293,70.23973099,3560.254681,GJ,259.1471504,7.31718545800824e-05
R_02a_NZ,GA,resid heating modern,2015,7.31737,d1,0.03490446,29.872,10.42666029,644.1768093,GJ,356.476746,0.28577162
R_02a_NZ,GA,resid heating modern,2015,7.31737,d2,0.05171873,29.872,15.44941903,954.491388,GJ,356.476746,0.156304384
R_02a_NZ,GA,resid heating modern,2015,7.31737,d3,0.06148,29.872,18.3653056,1134.639821,GJ,356.476746,0.110114166
R_02a_NZ,GA,resid heating modern,2015,7.31737,d4,0.06990579,29.872,20.88225759,1290.141396,GJ,356.476746,0.081382025
R_02a_NZ,GA,resid heating modern,2015,7.31737,d5,0.0781785,29.872,23.35348152,1442.817814,GJ,356.476746,0.060478292
R_02a_NZ,GA,resid heating modern,2015,7.31737,d6,0.08729539,29.872,26.0768789,1611.073937,GJ,356.476746,0.043602774
R_02a_NZ,GA,resid heating modern,2015,7.31737,d7,0.098475,29.872,29.416452,1817.398444,GJ,356.476746,0.029193188
R_02a_NZ,GA,resid heating modern,2015,7.31737,d8,0.1138308,29.872,34.00353658,2100.796332,GJ,356.476746,0.016825332
R_02a_NZ,GA,resid heating modern,2015,7.31737,d9,0.1408627,29.872,42.07850574,2599.681664,GJ,356.476746,0.006377867
R_02a_NZ,GA,resid heating modern,2015,7.31737,d10,0.2644728,29.872,79.00331482,4880.95918,GJ,356.476746,7.55492404792136e-05
R_02a_NZ,HI,resid heating modern,2015,16.6789,d1,0.03593115,34.3793,12.35287785,334.8232592,GJ,206.9239594,0.325764642
R_02a_NZ,HI,resid heating modern,2015,16.6789,d2,0.05298679,34.3793,18.21648749,493.755689,GJ,206.9239594,0.19128959
R_02a_NZ,HI,resid heating modern,2015,16.6789,d3,0.06276396,34.3793,21.5778101,584.8639314,GJ,206.9239594,0.140977036
R_02a_NZ,HI,resid heating modern,2015,16.6789,d4,0.07112389,34.3793,24.45189551,662.7656687,GJ,206.9239594,0.108597056
R_02a_NZ,HI,resid heating modern,2015,16.6789,d5,0.07926642,34.3793,27.25124033,738.6415712,GJ,206.9239594,0.08422381
R_02a_NZ,HI,resid heating modern,2015,16.6789,d6,0.08818426,34.3793,30.3171313,821.7421748,GJ,206.9239594,0.063758974
R_02a_NZ,HI,resid heating modern,2015,16.6789,d7,0.09905387,34.3793,34.05402713,923.0302841,GJ,206.9239594,0.045413904
R_02a_NZ,HI,resid heating modern,2015,16.6789,d8,0.1139006,34.3793,39.15822898,1061.379057,GJ,206.9239594,0.02857071
R_02a_NZ,HI,resid heating modern,2015,16.6789,d9,0.13998,34.3793,48.12414414,1304.399103,GJ,206.9239594,0.012658405
R_02a_NZ,HI,resid heating modern,2015,16.6789,d10,0.2579182,34.3793,88.67047173,2403.402405,GJ,206.9239594,0.000318834
R_02a_NZ,IA,resid heating modern,2015,6.94954,d1,0.03820363,34.2114,13.06999667,850.2258313,GJ,435.8782221,0.258707886
R_02a_NZ,IA,resid heating modern,2015,6.94954,d2,0.05582299,34.2114,19.0978264,1242.346554,GJ,435.8782221,0.138675537
R_02a_NZ,IA,resid heating modern,2015,6.94954,d3,0.06565894,34.2114,22.4628426,1461.246663,GJ,435.8782221,0.097908673
R_02a_NZ,IA,resid heating modern,2015,6.94954,d4,0.07389431,34.2114,25.28027797,1644.525694,GJ,435.8782221,0.073154898
R_02a_NZ,IA,resid heating modern,2015,6.94954,d5,0.08176929,34.2114,27.97441888,1819.784208,GJ,435.8782221,0.055361119
R_02a_NZ,IA,resid heating modern,2015,6.94954,d6,0.09026558,34.2114,30.88111864,2008.870042,GJ,435.8782221,0.040984228
R_02a_NZ,IA,resid heating modern,2015,6.94954,d7,0.1004627,34.2114,34.36969615,2235.808027,GJ,435.8782221,0.028568463
R_02a_NZ,IA,resid heating modern,2015,6.94954,d8,0.1141846,34.2114,39.06415024,2541.190365,GJ,435.8782221,0.017578471
R_02a_NZ,IA,resid heating modern,2015,6.94954,d9,0.1381011,34.2114,47.24631973,3073.454605,GJ,435.8782221,0.007540222
R_02a_NZ,IA,resid heating modern,2015,6.94954,d10,0.2426894,34.2114,83.02744139,5401.078297,GJ,435.8782221,0.000186149
R_02a_NZ,ID,resid heating modern,2015,7.06709,d1,0.038249,24.2829,9.287966421,594.1483452,GJ,303.3352397,0.257256869
R_02a_NZ,ID,resid heating modern,2015,7.06709,d2,0.05589274,24.2829,13.57237816,868.2208418,GJ,303.3352397,0.137523634
R_02a_NZ,ID,resid heating modern,2015,7.06709,d3,0.06574037,24.2829,15.96366831,1021.190934,GJ,303.3352397,0.096954901
R_02a_NZ,ID,resid heating modern,2015,7.06709,d4,0.07398269,24.2829,17.96514263,1149.224629,GJ,303.3352397,0.072361754
R_02a_NZ,ID,resid heating modern,2015,7.06709,d5,0.08186151,24.2829,19.87834861,1271.611825,GJ,303.3352397,0.054708145
R_02a_NZ,ID,resid heating modern,2015,7.06709,d6,0.09035786,24.2829,21.94150879,1403.591545,GJ,303.3352397,0.040464602
R_02a_NZ,ID,resid heating modern,2015,7.06709,d7,0.1005477,24.2829,24.41589744,1561.877423,GJ,303.3352397,0.02818333
R_02a_NZ,ID,resid heating modern,2015,7.06709,d8,0.1142479,24.2829,27.74270331,1774.692168,GJ,303.3352397,0.017329853
R_02a_NZ,ID,resid heating modern,2015,7.06709,d9,0.1380969,24.2829,33.53393213,2145.155288,GJ,303.3352397,0.007432709
R_02a_NZ,ID,resid heating modern,2015,7.06709,d10,0.2420643,24.2829,58.7802319,3760.153292,GJ,303.3352397,0.000185534
R_02a_NZ,IL,resid heating modern,2015,6.40342,d1,0.03359383,36.5922,12.29272146,867.8625146,GJ,491.5822553,0.294135496
R_02a_NZ,IL,resid heating modern,2015,6.40342,d2,0.04994814,36.5922,18.27712329,1290.359521,GJ,491.5822553,0.162114979
R_02a_NZ,IL,resid heating modern,2015,6.40342,d3,0.05956755,36.5922,21.79707703,1538.867219,GJ,491.5822553,0.114194346
R_02a_NZ,IL,resid heating modern,2015,6.40342,d4,0.06796812,36.5922,24.87103041,1755.887421,GJ,491.5822553,0.084090714
R_02a_NZ,IL,resid heating modern,2015,6.40342,d5,0.07630083,36.5922,27.92015232,1971.15453,GJ,491.5822553,0.062076186
R_02a_NZ,IL,resid heating modern,2015,6.40342,d6,0.08557371,36.5922,31.31330311,2210.709977,GJ,491.5822553,0.044282136
R_02a_NZ,IL,resid heating modern,2015,6.40342,d7,0.09707846,36.5922,35.52314424,2507.923521,GJ,491.5822553,0.029122191
R_02a_NZ,IL,resid heating modern,2015,6.40342,d8,0.1130745,36.5922,41.37644719,2921.164985,GJ,491.5822553,0.016261761
R_02a_NZ,IL,resid heating modern,2015,6.40342,d9,0.1416037,36.5922,51.81590911,3658.187922,GJ,491.5822553,0.005752242
R_02a_NZ,IL,resid heating modern,2015,6.40342,d10,0.2765546,36.5922,101.1974123,7144.507506,GJ,491.5822553,4.21620075522235e-05
R_02a_NZ,IN,resid heating modern,2015,6.72903,d1,0.03729395,29.7639,11.10013398,745.745487,GJ,386.2811983,0.262324286
R_02a_NZ,IN,resid heating modern,2015,6.72903,d2,0.05473474,29.7639,16.29119328,1094.498849,GJ,386.2811983,0.14029883
R_02a_NZ,IN,resid heating modern,2015,6.72903,d3,0.06458485,29.7639,19.22297017,1291.465785,GJ,386.2811983,0.098527435
R_02a_NZ,IN,resid heating modern,2015,6.72903,d4,0.07290398,29.7639,21.6990677,1457.818602,GJ,386.2811983,0.0731001
R_02a_NZ,IN,resid heating modern,2015,6.72903,d5,0.08091899,29.7639,24.08464726,1618.090108,GJ,386.2811983,0.054829962
R_02a_NZ,IN,resid heating modern,2015,6.72903,d6,0.08961445,29.7639,26.67275528,1791.968179,GJ,386.2811983,0.04013417
R_02a_NZ,IN,resid heating modern,2015,6.72903,d7,0.1001027,29.7639,29.79446753,2001.69563,GJ,386.2811983,0.027546924
R_02a_NZ,IN,resid heating modern,2015,6.72903,d8,0.1142778,29.7639,34.01353011,2285.146883,GJ,386.2811983,0.016564517
